date,proposer
2023-04-04,0.0310041994630887
2023-04-05,0.0316693706090824
2023-04-06,0.0376126062142612
2023-04-07,0.0268008772119041
2023-04-08,0.0242424346954692
2023-04-09,0.0270445318124876
2023-04-10,0.0273331855817473
2023-04-11,0.0256934992753443
2023-04-12,0.0314567192630466
2023-04-13,0.0770706700063459
2023-04-14,0.0313616011806894
2023-04-15,0.032181837186445
2023-04-16,0.0299403560382165
2023-04-17,0.0268388646462476
2023-04-18,0.0259394898273179
2023-04-19,0.0242704317838995
2023-04-20,0.0307237080646125
2023-04-21,0.0231304158144745
2023-04-22,0.0174001047532352
2023-04-23,0.021997178827241
2023-04-24,0.0185004940755226
2023-04-25,0.0194916448056103
2023-04-26,0.0191238088911014
2023-04-27,0.0208480649621964
2023-04-28,0.0204657264174006
2023-04-29,0.0208445162217192
2023-04-30,0.0189932704500312
2023-05-01,0.019212191176267
2023-05-02,0.0215461922146218
2023-05-03,0.0215380571069598
2023-05-04,0.020814936595721
2023-05-05,0.0198010110084401
2023-05-06,0.0212307255812091
2023-05-07,0.0203347304675547
2023-05-08,0.0206344147911092
2023-05-09,0.0210936343678669
2023-05-10,0.0213850290229655
2023-05-11,0.028582016000533
2023-05-12,0.035727393167505
2023-05-13,0.0261278259234452
2023-05-14,0.0302119700594747
2023-05-15,0.0274634469771215
2023-05-16,0.0218075462733817
2023-05-17,0.0247114705802244
2023-05-18,0.0219680282600249
2023-05-19,0.0220841121169941
2023-05-20,0.0237428772977472
2023-05-21,0.0217519435151429
2023-05-22,0.0223224371726484
2023-05-23,0.0228039506150554
2023-05-24,0.0215715287775482
2023-05-25,0.0202882480480552
2023-05-26,0.0212002231003858
2023-05-27,0.021716547251777
2023-05-28,0.019388299386374
2023-05-29,0.0205218059582004
2023-05-30,0.0229538728392595
2023-05-31,0.0244106499106229
2023-06-01,0.022819478213897
2023-06-02,0.0259963694141098
2023-06-03,0.0239259630551007
2023-06-04,0.0248263045756516
2023-06-05,0.0259163586232245
2023-06-06,0.0249371169295788
2023-06-07,0.0237322722344375
2023-06-08,0.0263808250347838
2023-06-09,0.0231159448819449
2023-06-10,0.0226802673437738
2023-06-11,0.0253965319015403
2023-06-12,0.0229123490546454
2023-06-13,0.0204092674599127
2023-06-14,0.0230764126574791
2023-06-15,0.0235634035157585
2023-06-16,0.021287686320438
2023-06-17,0.0195678846707949
2023-06-18,0.0200233549757098
2023-06-19,0.0213043570701039
2023-06-20,0.0216131922479088
2023-06-21,0.0178282810878376
2023-06-22,0.0240879986530062
2023-06-23,0.0223867085232245
2023-06-24,0.0231998854106643
2023-06-25,0.0227072925200495
2023-06-26,0.0234844550764712
2023-06-27,0.0245068848500285
2023-06-28,0.0186028263204673
2023-06-29,0.0200175099086459
2023-06-30,0.0209341360807191
2023-07-01,0.0224039858113653
2023-07-02,0.0186987912358402
2023-07-03,0.0210398281148409
2023-07-04,0.0228882834002637
2023-07-05,0.0183154613765714
2023-07-06,0.0204862035844772
2023-07-07,0.0191870352953451
2023-07-08,0.0216798744585391
2023-07-09,0.0195764939388893
2023-07-10,0.0228318888933021
2023-07-11,0.0193775347478966
2023-07-12,0.0213589130126876
2023-07-13,0.0243560233101081
2023-07-14,0.0236542586772872
2023-07-15,0.0282001240346676
2023-07-16,0.0236139492100098
2023-07-17,0.0216457608270483
2023-07-18,0.0200925452027764
2023-07-19,0.0197637290749044
2023-07-20,0.0181176077469378
2023-07-21,0.0176395721470883
2023-07-22,0.0185770634329887
2023-07-23,0.01641043769389
2023-07-24,0.0176180322530108
2023-07-25,0.0162929842593013
2023-07-26,0.016265445582515
2023-07-27,0.0182839890315984
2023-07-28,0.0175142015167737
2023-07-29,0.0168343981381204
2023-07-30,0.0189494376050038
2023-07-31,0.0169672565699001
2023-08-01,0.0158187626236889
2023-08-02,0.0151576574518776
2023-08-03,0.0175347802924199
2023-08-04,0.0171003298211727
2023-08-05,0.0158884575146414
2023-08-06,0.0186604971377237
2023-08-07,0.0196585133361342
2023-08-08,0.0185890061921303
2023-08-09,0.0176349109362203
2023-08-10,0.0184514713846424
2023-08-11,0.0173956114469044
2023-08-12,0.0184982095971564
2023-08-13,0.0168795521652413
2023-08-14,0.0175173988269234
2023-08-15,0.0165516445137268
2023-08-16,0.0175012943275298
2023-08-17,0.0185365594295723
2023-08-18,0.0169579884852963
2023-08-19,0.0198597134424627
2023-08-20,0.0200950238897275
2023-08-21,0.0198996993547966
2023-08-22,0.0167656839730421
2023-08-23,0.0186064218892225
2023-08-24,0.0174467381640814
2023-08-25,0.0199176132659202
2023-08-26,0.0186145539167212
2023-08-27,0.0214477675799118
2023-08-28,0.0168257231818405
2023-08-29,0.017733922269228
2023-08-30,0.0163837329923934
2023-08-31,0.0140182308963039
2023-09-01,0.0162078191365053
2023-09-02,0.0189439573969298
2023-09-03,0.0164597438930433
2023-09-04,0.0136024786586681
2023-09-05,0.0170322502519117
2023-09-06,0.0166058565646112
2023-09-07,0.0159106943348799
2023-09-08,0.0186800136854681
2023-09-09,0.0188321464958449
2023-09-10,0.0193345166365224
2023-09-11,0.017005924424061
2023-09-12,0.0169119970845912
2023-09-13,0.0200221138215748
2023-09-14,0.0197861458336672
2023-09-15,0.0222106527624279
