date,sync
2023-04-03,0.0014274059387632
2023-04-04,0.0018565056004584
2023-04-05,0.0019883011700296
2023-04-06,0.0015941186350851
2023-04-07,0.0012509136548412
2023-04-08,0.0010432208371882
2023-04-09,0.0010000082452313
2023-04-10,0.0010960454227064
2023-04-11,0.0013450616035611
2023-04-12,0.0018073098535752
2023-04-13,0.0019976329728642
2023-04-14,0.0017100175926914
2023-04-15,0.0013497367185971
2023-04-16,0.0010826131094444
2023-04-17,0.0009906452877551
2023-04-18,0.0010480961177766
2023-04-19,0.0012604655553719
2023-04-20,0.0016180918796158
2023-04-21,0.0019691098055769
2023-04-22,0.0018464161277656
2023-04-23,0.0013994315560984
2023-04-24,0.0011234312573426
2023-04-25,0.0010024489048844
2023-04-26,0.0010284985855841
2023-04-27,0.0011866117429624
2023-04-28,0.0015093580538266
2023-04-29,0.0019853787643621
2023-04-30,0.0019755635710692
2023-05-01,0.0014967624561674
2023-05-02,0.0011767035585107
2023-05-03,0.0010165513425207
2023-05-04,0.0009990475765358
2023-05-05,0.0011302822138665
2023-05-06,0.0014105359373739
2023-05-07,0.0018427818559387
2023-05-08,0.0019659558551975
2023-05-09,0.001604478538339
2023-05-10,0.0012486244122648
2023-05-11,0.001037456503997
2023-05-12,0.0010048021942589
2023-05-13,0.0010867636455799
2023-05-14,0.0013231315912772
2023-05-15,0.0017180137184067
2023-05-16,0.001981289401542
2023-05-17,0.0017272078927949
2023-05-18,0.0013283301381721
2023-05-19,0.001084152593441
2023-05-20,0.0009904020698507
2023-05-21,0.0010448935819685
2023-05-22,0.0012503395279798
2023-05-23,0.0016159952889675
2023-05-24,0.0019798850858236
2023-05-25,0.0018502024939559
2023-05-26,0.0014166249157573
2023-05-27,0.0011341899146484
2023-05-28,0.0009984439939387
2023-05-29,0.0010278447053669
2023-05-30,0.0011824530919901
2023-05-31,0.0014898157196637
2023-06-01,0.0019549682255284
2023-06-02,0.0019802482332549
2023-06-03,0.0015091024717289
2023-06-04,0.0011885300642025
2023-06-05,0.0010242234637523
2023-06-06,0.0010031523716759
2023-06-07,0.0011286382724928
2023-06-08,0.0014077900503219
2023-06-09,0.0018462673730508
2023-06-10,0.0019950628912836
2023-06-11,0.0016205305752722
2023-06-12,0.0012631351839397
2023-06-13,0.0010581392133125
2023-06-14,0.0009927969019359
2023-06-15,0.0010793750484025
2023-06-16,0.0013135088542804
2023-06-17,0.0017057377794754
2023-06-18,0.0019697095856195
2023-06-19,0.0017299804243365
2023-06-20,0.0013395624010666
2023-06-21,0.0010840269297994
2023-06-22,0.0009907109864661
2023-06-23,0.0010394542514157
2023-06-24,0.0012402898412504
2023-06-25,0.0015913810933225
2023-06-26,0.001978272529667
2023-06-27,0.0018840799942201
2023-06-28,0.0014278366741337
2023-06-29,0.0011396505491124
2023-06-30,0.0010043027307712
2023-07-01,0.0010181266230913
2023-07-02,0.0011788226441083
2023-07-03,0.0014772758000767
2023-07-04,0.0019505429351081
2023-07-05,0.0019736379994213
2023-07-06,0.0015251826589344
2023-07-07,0.0011949233288307
2023-07-08,0.0010204770356239
2023-07-09,0.0009936486725065
2023-07-10,0.0011152631711847
2023-07-11,0.0013883410683346
2023-07-12,0.0018123416829968
2023-07-13,0.0019709072576357
2023-07-14,0.0016287832065811
2023-07-15,0.0012619198644097
2023-07-16,0.0010629666547022
2023-07-17,0.0009867011725193
2023-07-18,0.0010731508326468
2023-07-19,0.0012999113253977
2023-07-20,0.0016919297916882
2023-07-21,0.0019780936245887
2023-07-22,0.0017406523640656
2023-07-23,0.0013500488634663
2023-07-24,0.0010920041950217
2023-07-25,0.0009866058585678
2023-07-26,0.0010361624758289
2023-07-27,0.0012364235739951
2023-07-28,0.001580931952248
2023-07-29,0.0019801880750239
2023-07-30,0.0018843390920091
2023-07-31,0.0014582722653026
2023-08-01,0.0011424127069817
2023-08-02,0.0010057632620762
2023-08-03,0.0010128988971449
2023-08-04,0.0011682554859747
2023-08-05,0.0014745225484381
2023-08-06,0.0019254253017316
2023-08-07,0.0019693343578337
2023-08-08,0.0015247877660746
2023-08-09,0.001206010584889
2023-08-10,0.0010271119081068
2023-08-11,0.0009962775843668
2023-08-12,0.0011155509729576
2023-08-13,0.0013818628934865
2023-08-14,0.0018001713236873
2023-08-15,0.0019675959670535
2023-08-16,0.0016422532408389
2023-08-17,0.0012722253748218
2023-08-18,0.0010589940734081
2023-08-19,0.0009882867611552
2023-08-20,0.0010688064587713
2023-08-21,0.0012997705446486
2023-08-22,0.0016898414391735
2023-08-23,0.0020003975265171
2023-08-24,0.0017726566882912
2023-08-25,0.0013562849736937
2023-08-26,0.0010987202124489
2023-08-27,0.0009908181002493
2023-08-28,0.0010405221432557
2023-08-29,0.001222576471696
2023-08-30,0.0015676323483772
2023-08-31,0.0019707809727655
2023-09-01,0.0018975633314457
2023-09-02,0.0014486341719295
2023-09-03,0.0011525471440611
2023-09-04,0.0010059643390122
2023-09-05,0.0010112666419701
2023-09-06,0.0011688324732935
2023-09-07,0.0014639408883438
2023-09-08,0.0019277671300167
2023-09-09,0.0019675681140219
2023-09-10,0.0015412745478854
2023-09-11,0.0012141877707178
2023-09-12,0.0010345405575653
2023-09-13,0.000993884881314
2023-09-14,0.0011022958864315
2023-09-15,0.0013678286761063
2023-09-16,0.001787070519828
