date,attestation
2023-04-04,0.0110253348869227
2023-04-05,0.0120549665382243
2023-04-06,0.0141657156957488
2023-04-07,0.0113637269338038
2023-04-08,0.0105979434825986
2023-04-09,0.0113466547872744
2023-04-10,0.012455944190477
2023-04-11,0.0095732032431798
2023-04-12,0.0125514747053432
2023-04-13,0.0249439514241729
2023-04-14,0.0196922958779786
2023-04-15,0.0183541375631588
2023-04-16,0.0150353227009989
2023-04-17,0.0134388214727718
2023-04-18,0.0125039286664081
2023-04-19,0.013428446138872
2023-04-20,0.0133720674912019
2023-04-21,0.0122163219469781
2023-04-22,0.0109864736803262
2023-04-23,0.0115856935508635
2023-04-24,0.0112414389676029
2023-04-25,0.0116630317177752
2023-04-26,0.0117308190221925
2023-04-27,0.0108924361119353
2023-04-28,0.0110856966718844
2023-04-29,0.0114640782280033
2023-04-30,0.01058136405119
2023-05-01,0.0106766640439037
2023-05-02,0.0114784238026712
2023-05-03,0.0115072991690932
2023-05-04,0.011840791939248
2023-05-05,0.0119196846830325
2023-05-06,0.0115757760113985
2023-05-07,0.0115071326407134
2023-05-08,0.0116435296292836
2023-05-09,0.0106082776506413
2023-05-10,0.0120585558674344
2023-05-11,0.014510358386903
2023-05-12,0.0234787784811991
2023-05-13,0.0148519014493739
2023-05-14,0.0143452277693514
2023-05-15,0.0129076477458702
2023-05-16,0.0123611024597258
2023-05-17,0.0103536846671925
2023-05-18,0.0099987002011558
2023-05-19,0.0097909896421028
2023-05-20,0.010159599273475
2023-05-21,0.0089909105361338
2023-05-22,0.0091551449751101
2023-05-23,0.0099314084141604
2023-05-24,0.0093768272722243
2023-05-25,0.0101824831542651
2023-05-26,0.0093038493907562
2023-05-27,0.008191713921662
2023-05-28,0.0090909173061533
2023-05-29,0.0092604540814529
2023-05-30,0.0095112543309603
2023-05-31,0.0099869169191464
2023-06-01,0.0095022198001699
2023-06-02,0.0108701950957104
2023-06-03,0.0098198272496445
2023-06-04,0.0103253335430408
2023-06-05,0.0114585338370103
2023-06-06,0.0107016512391717
2023-06-07,0.0117364074908496
2023-06-08,0.0122850679135628
2023-06-09,0.0123057232009209
2023-06-10,0.0094961445918473
2023-06-11,0.0101614836150931
2023-06-12,0.0119118824844726
2023-06-13,0.0116433306396939
2023-06-14,0.0108470478143312
2023-06-15,0.0093687898661884
2023-06-16,0.0093230577701419
2023-06-17,0.0092498889898291
2023-06-18,0.008113802330018
2023-06-19,0.0099889673886017
2023-06-20,0.010967096870236
2023-06-21,0.0103037542326014
2023-06-22,0.0097013622408765
2023-06-23,0.0101080660545205
2023-06-24,0.0095327533468829
2023-06-25,0.0094374611912602
2023-06-26,0.0101064076092629
2023-06-27,0.0104684472375575
2023-06-28,0.0086051189058571
2023-06-29,0.0087359445318533
2023-06-30,0.0106037521986039
2023-07-01,0.0101799397984221
2023-07-02,0.008930387407237
2023-07-03,0.0105013843845003
2023-07-04,0.0097927074916266
2023-07-05,0.0085479556351728
2023-07-06,0.0096621122748148
2023-07-07,0.009263649825387
2023-07-08,0.0104935666416454
2023-07-09,0.0097143880066552
2023-07-10,0.0108563729277586
2023-07-11,0.0109208185397382
2023-07-12,0.0105467615589691
2023-07-13,0.0102749746241581
2023-07-14,0.0117717369878997
2023-07-15,0.0107468951103371
2023-07-16,0.010385929431014
2023-07-17,0.0101037612695074
2023-07-18,0.0098235926786744
2023-07-19,0.009539584024593
2023-07-20,0.0098222952198323
2023-07-21,0.0100884932697826
2023-07-22,0.0088341009827532
2023-07-23,0.0099316684015668
2023-07-24,0.0101785960091533
2023-07-25,0.010575752938293
2023-07-26,0.0095081248007091
2023-07-27,0.0095653407696001
2023-07-28,0.0094175962405351
2023-07-29,0.0092599537986679
2023-07-30,0.0099912127332251
2023-07-31,0.0091472539112822
2023-08-01,0.0084279534998557
2023-08-02,0.0091528076911158
2023-08-03,0.0107641879217317
2023-08-04,0.00915297840436
2023-08-05,0.0098895859415863
2023-08-06,0.0096555674671434
2023-08-07,0.0104785362317509
2023-08-08,0.0102512404328296
2023-08-09,0.0106813264925655
2023-08-10,0.0102781197855366
2023-08-11,0.0108616987757161
2023-08-12,0.0093920249039389
2023-08-13,0.0090119099989687
2023-08-14,0.0104848193532369
2023-08-15,0.009781376445944
2023-08-16,0.0094666035421542
2023-08-17,0.010548412621919
2023-08-18,0.0118391843272689
2023-08-19,0.0118154903709
2023-08-20,0.0121618029667569
2023-08-21,0.0122537982000268
2023-08-22,0.0100037009291735
2023-08-23,0.0103081641885065
2023-08-24,0.0109816035584879
2023-08-25,0.0111873789127869
2023-08-26,0.0120600667055494
2023-08-27,0.0129105022094258
2023-08-28,0.0108519158902766
2023-08-29,0.0122793108753378
2023-08-30,0.0080850259813414
2023-08-31,0.0088738525234923
2023-09-01,0.0087103523948719
2023-09-02,0.0082362855933233
2023-09-03,0.0078213939110274
2023-09-04,0.0083810140060587
2023-09-05,0.008868418454667
2023-09-06,0.0087176771912969
2023-09-07,0.0088653675710297
2023-09-08,0.0087713210372268
2023-09-09,0.0089197787625949
2023-09-10,0.0088773292364026
2023-09-11,0.0092365090421711
2023-09-12,0.0097834468258999
2023-09-13,0.0097843593399991
2023-09-14,0.0101718259372531
2023-09-15,0.0098186301454854
2023-09-16,0.0130045223447368
