date,sync
2023-04-05,0.9991223194000454
2023-04-06,0.998926430746334
2023-04-07,0.9986822149162826
2023-04-08,0.9984304823363648
2023-04-09,0.9982864743009496
2023-04-10,0.9985138624609936
2023-04-11,0.9987558913567912
2023-04-12,0.9990422108857272
2023-04-13,0.9991321294235552
2023-04-14,0.998989608997829
2023-04-15,0.9987664320101596
2023-04-16,0.9984948319371214
2023-04-17,0.9982555305612576
2023-04-18,0.9984361076953818
2023-04-19,0.9986876830152946
2023-04-20,0.9989386347744926
2023-04-21,0.9991141415117604
2023-04-22,0.9990533673914496
2023-04-23,0.9987959173907548
2023-04-24,0.9985470475242448
2023-04-25,0.9983133247141688
2023-04-26,0.9983918991703103
2023-04-27,0.9986176160629956
2023-04-28,0.998868886705924
2023-04-29,0.999119188755866
2023-04-30,0.9991158259733096
2023-05-01,0.9988580273014288
2023-05-02,0.998607065675257
2023-05-03,0.9983698289008958
2023-05-04,0.99831237691468
2023-05-05,0.998557698652305
2023-05-06,0.9988031739076352
2023-05-07,0.9990518234730732
2023-05-08,0.9991123769535976
2023-05-09,0.9989307718531062
2023-05-10,0.9986861743514
2023-05-11,0.9984273832611408
2023-05-12,0.9983364039975376
2023-05-13,0.998517390886275
2023-05-14,0.998759523438396
2023-05-15,0.999007467929828
2023-05-16,0.9991326467530112
2023-05-17,0.9990149466567906
2023-05-18,0.9987712232456832
2023-05-19,0.998532677918016
2023-05-20,0.9983013107848018
2023-05-21,0.9984755599609172
2023-05-22,0.9987198588219708
2023-05-23,0.9989692911062458
2023-05-24,0.999149690816984
2023-05-25,0.999093077951496
2023-05-26,0.9988584183592304
2023-05-27,0.998624691621282
2023-05-28,0.9983935398993172
2023-05-29,0.998467589500877
2023-05-30,0.9986860575268084
2023-05-31,0.99891822202176
2023-06-01,0.9991557962093236
2023-06-02,0.9991737410842418
2023-06-03,0.9989394233893716
2023-06-04,0.998711949277468
2023-06-05,0.9984982301465272
2023-06-06,0.9984353980615884
2023-06-07,0.9986607161509192
2023-06-08,0.9988941247325628
2023-06-09,0.999125941467206
2023-06-10,0.999192189995698
2023-06-11,0.9990226560834404
2023-06-12,0.9987992502159226
2023-06-13,0.9985831452521096
2023-06-14,0.9983979714291338
2023-06-15,0.998615940419188
2023-06-16,0.9988424876431504
2023-06-17,0.9990732003210294
2023-06-18,0.999194502503977
2023-06-19,0.9990910299838832
2023-06-20,0.9988726360942072
2023-06-21,0.9986470758518188
2023-06-22,0.9984402463509948
2023-06-23,0.9985855676324592
2023-06-24,0.9988141550235266
2023-06-25,0.9990391911760768
2023-06-26,0.9992180305463364
2023-06-27,0.9991851237490076
2023-06-28,0.9989568048995356
2023-06-29,0.998740383097912
2023-06-30,0.9985320868622972
2023-07-01,0.9985695819431064
2023-07-02,0.9987892384840298
2023-07-03,0.9989977647215578
2023-07-04,0.9992231332554308
2023-07-05,0.9992302574625528
2023-07-06,0.9990297592013562
2023-07-07,0.9988179744754871
2023-07-08,0.9986106483979892
2023-07-09,0.9985336594856452
2023-07-10,0.998752008661145
2023-07-11,0.9989669890984628
2023-07-12,0.999183219138816
2023-07-13,0.9992516504658676
2023-07-14,0.9991109617949668
2023-07-15,0.9989010253142938
2023-07-16,0.9987143112629266
2023-07-17,0.9985248491365926
2023-07-18,0.9987296640250198
2023-07-19,0.998935554553488
2023-07-20,0.9991482699989078
2023-07-21,0.9992678408071948
2023-07-22,0.9991781825959156
2023-07-23,0.9989791112687392
2023-07-24,0.9987735363907106
2023-07-25,0.9985743599779064
2023-07-26,0.9987062210678528
2023-07-27,0.9989161909728668
2023-07-28,0.9991166242124356
2023-07-29,0.9992870564029944
2023-07-30,0.9992524553132048
2023-07-31,0.999065683417944
2023-08-01,0.9988515667190738
2023-08-02,0.9986671668536112
2023-08-03,0.9986881491850864
2023-08-04,0.9988845651719136
2023-08-05,0.9990840129406272
2023-08-06,0.9992797499626254
2023-08-07,0.9992982394419307
2023-08-08,0.9991148220751456
2023-08-09,0.9989306878081854
2023-08-10,0.9987418867807912
2023-08-11,0.9986695763771682
2023-08-12,0.9988623065533412
2023-08-13,0.9990558533530728
2023-08-14,0.9992509488249854
2023-08-15,0.9993142161252748
2023-08-16,0.9991883197567712
2023-08-17,0.999001263898363
2023-08-18,0.9988197755978704
2023-08-19,0.9986526748414836
2023-08-20,0.9988405826562669
2023-08-21,0.9990306260487756
2023-08-22,0.9992219613234888
2023-08-23,0.999340651231053
2023-08-24,0.9992609276792944
2023-08-25,0.9990733081789032
2023-08-26,0.998891742029384
2023-08-27,0.9987173691650826
2023-08-28,0.9988242318115784
2023-08-29,0.9990018892084068
2023-08-30,0.9991901481815948
2023-08-31,0.9993458751828704
2023-09-01,0.9993222779919452
2023-09-02,0.9991426577856252
2023-09-03,0.9989649570465352
2023-09-04,0.9987887055274508
2023-09-05,0.9988045169277628
2023-09-06,0.9989877988437595
2023-09-07,0.999163561283022
2023-09-08,0.9993466988676882
2023-09-09,0.999363983053142
2023-09-10,0.9992070178147288
2023-09-11,0.9990331049551452
2023-09-12,0.9988679789923788
2023-09-13,0.9987849878221178
2023-09-14,0.9989544201663124
2023-09-15,0.9991356130267528
2023-09-16,0.9993182641964946
